CustomerID,LastPurchaseDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
12795,2011-11-21 10:27:00,18,1,430.48,4,1,2,412,Potential Loyal
12797,2010-12-09 10:55:00,365,1,254.03,1,1,2,112,Lost
12798,2011-11-29 15:52:00,9,3,6977.04,5,3,5,535,Potential Loyal
12802,2011-06-06 09:36:00,186,1,427.58,1,1,2,112,Lost
12808,2011-11-03 10:05:00,36,3,483.65000000000003,3,3,2,332,Loyal
12809,2011-06-15 10:51:00,177,1,489.31,2,1,3,213,Lost
12811,2011-03-24 09:42:00,260,3,514.85,1,3,3,133,At Risk
12812,2011-10-26 09:54:00,44,1,229.64000000000001,3,1,1,311,Potential Loyal
12814,2011-08-30 12:11:00,101,1,125.92,2,1,1,211,Lost
12815,2011-07-15 10:21:00,147,2,1063.46,2,2,4,224,At Risk
12816,2011-09-05 12:41:00,95,2,572.2,2,2,3,223,At Risk
12817,2011-03-03 16:28:00,280,1,166.04000000000002,1,1,1,111,Lost
12818,2011-03-23 12:06:00,261,1,1542.08,1,1,4,114,Lost
12820,2011-12-06 15:12:00,2,4,942.34,5,4,4,544,Loyal
12821,2011-05-09 15:51:00,213,1,92.72,1,1,1,111,Lost
12822,2011-09-30 10:04:00,70,2,948.88,3,2,4,324,Potential Loyal
12823,2011-09-26 07:35:00,74,5,1759.5,2,4,4,244,At Risk
12824,2011-10-11 12:49:00,59,1,397.12,3,1,2,312,Potential Loyal
12826,2011-12-07 10:25:00,2,7,1474.72,5,5,4,554,Champion
12827,2011-12-04 12:17:00,5,3,430.15,5,3,2,532,Potential Loyal
12828,2011-12-07 08:45:00,2,6,1018.71,5,5,4,554,Champion
12829,2011-01-07 11:13:00,336,2,293.0,1,2,2,122,At Risk
12830,2011-11-02 11:54:00,37,6,6814.64,3,5,5,355,Loyal
12831,2011-03-22 13:02:00,261,1,215.05,1,1,1,111,Lost
12832,2011-11-07 13:30:00,31,2,383.03000000000003,4,2,2,422,Potential Loyal
12833,2011-07-17 13:46:00,144,1,417.38,2,1,2,212,Lost
12834,2011-03-02 09:49:00,282,1,312.38,1,1,2,112,Lost
12836,2011-10-11 15:10:00,58,4,2610.36,3,4,5,345,Loyal
12837,2011-06-19 16:07:00,172,1,134.1,2,1,1,211,Lost
12838,2011-11-06 12:20:00,33,2,671.95,3,2,3,323,Potential Loyal
12839,2011-12-07 12:33:00,2,14,5591.42,5,5,5,555,Champion
12840,2011-07-19 09:29:00,143,4,2726.77,2,4,5,245,At Risk
12841,2011-12-05 11:13:00,4,25,3991.58,5,5,5,555,Champion
12842,2011-09-30 15:33:00,69,2,1118.99,3,2,4,324,Potential Loyal
12843,2011-10-05 12:09:00,65,8,1702.26,3,5,4,354,Loyal
12844,2011-11-10 13:31:00,28,2,325.96000000000004,4,2,2,422,Potential Loyal
12845,2011-03-17 13:34:00,266,4,354.09000000000003,1,4,2,142,At Risk
12847,2011-11-17 13:16:00,21,1,843.64,4,1,3,413,Potential Loyal
12849,2011-11-08 13:41:00,30,2,1010.29,4,2,4,424,Potential Loyal
12851,2011-09-04 12:41:00,96,1,131.81,2,1,1,211,Lost
12852,2011-02-18 08:47:00,294,1,311.55,1,1,2,112,Lost
12853,2011-07-28 11:29:00,134,6,1957.1000000000001,2,5,4,254,At Risk
12854,2011-09-22 12:15:00,78,3,1316.25,2,3,4,234,At Risk
12855,2010-12-02 09:37:00,372,1,38.1,1,1,1,111,Lost
12856,2011-12-02 10:52:00,7,6,2170.78,5,5,5,555,Champion
12857,2011-05-13 10:20:00,210,2,1106.4,1,2,4,124,At Risk
12863,2011-10-18 14:15:00,51,1,521.2,3,1,3,313,Potential Loyal
12864,2011-07-24 13:03:00,137,1,147.12,2,1,1,211,Lost
12865,2011-11-13 14:31:00,25,2,1568.23,4,2,4,424,Potential Loyal
12866,2011-03-01 14:11:00,282,1,559.12,1,1,3,113,Lost
12867,2011-11-13 15:30:00,25,7,4009.34,4,5,5,455,Loyal
12868,2011-06-07 10:42:00,185,6,1607.0600000000002,1,5,4,154,At Risk
12871,2011-09-16 15:07:00,83,2,380.64,2,2,2,222,At Risk
12872,2011-01-17 10:52:00,326,2,599.97,1,2,3,123,At Risk
12873,2011-03-02 14:58:00,281,1,374.0,1,1,2,112,Lost
12875,2011-07-19 15:30:00,142,2,343.2300000000001,2,2,2,222,At Risk
12876,2011-10-13 12:26:00,57,2,2218.02,3,2,5,325,Big Spender
12877,2011-12-06 10:30:00,3,12,1535.77,5,5,4,554,Champion
12878,2011-04-17 13:07:00,235,2,854.99,1,2,3,123,At Risk
12879,2011-10-26 12:24:00,44,3,573.22,3,3,3,333,Loyal
12881,2011-03-09 11:44:00,275,1,298.0,1,1,2,112,Lost
12882,2011-11-30 16:18:00,8,2,1463.04,5,2,4,524,Potential Loyal
12883,2011-11-15 09:32:00,24,4,703.47,4,4,3,443,Loyal
12884,2011-09-12 13:10:00,87,1,309.05,2,1,2,212,Lost
12885,2011-10-07 13:40:00,62,3,1175.22,3,3,4,334,Loyal
12886,2011-10-03 10:09:00,67,2,1378.4,3,2,4,324,Potential Loyal
12888,2011-05-09 16:02:00,213,2,354.12,1,2,2,122,At Risk
12890,2011-11-15 17:26:00,23,1,376.71999999999997,4,1,2,412,Potential Loyal
12891,2011-06-07 12:31:00,185,3,331.0,1,3,2,132,At Risk
12893,2011-11-09 12:34:00,30,1,176.55,4,1,1,411,Potential Loyal
12895,2011-10-28 13:51:00,41,2,372.8,3,2,2,322,Potential Loyal
12897,2011-05-19 12:13:00,204,2,216.5,1,2,1,121,At Risk
12901,2011-12-01 10:07:00,8,28,17654.54,5,5,5,555,Champion
12902,2011-03-20 12:06:00,264,1,138.68,1,1,1,111,Lost
12904,2011-11-21 14:34:00,17,2,496.06,4,2,3,423,Potential Loyal
12906,2011-11-28 09:55:00,11,5,2919.81,5,4,5,545,Loyal
12908,2011-06-16 15:39:00,175,2,750.0,2,2,3,223,At Risk
12909,2011-10-31 12:43:00,39,5,2178.67,3,4,5,345,Loyal
12910,2011-11-16 14:28:00,22,8,3075.04,4,5,5,455,Loyal
12912,2011-12-07 08:55:00,2,5,1662.3,5,4,4,544,Loyal
12913,2011-12-05 12:11:00,4,5,2483.63,5,4,5,545,Loyal
12915,2011-07-14 11:34:00,148,2,363.65,2,2,2,222,At Risk
12916,2011-07-24 10:35:00,138,4,2944.95,2,4,5,245,At Risk
12917,2011-08-03 16:42:00,127,1,594.0,2,1,3,213,Lost
12919,2011-12-01 13:47:00,7,6,1335.19,5,5,4,554,Champion
12920,2011-11-22 15:05:00,16,1,162.78,4,1,1,411,Potential Loyal
12921,2011-11-30 16:22:00,8,37,16587.09,5,5,5,555,Champion
12922,2011-07-01 15:35:00,160,1,405.38,2,1,2,212,Lost
12923,2011-10-06 16:20:00,63,1,172.82,3,1,1,311,Potential Loyal
12924,2011-09-12 13:55:00,87,4,933.7,2,4,4,244,At Risk
12925,2011-12-05 11:11:00,4,2,694.05,5,2,3,523,Potential Loyal
12928,2011-11-04 14:24:00,34,5,2062.7,3,4,5,345,Loyal
12929,2011-02-01 12:08:00,311,1,117.85,1,1,1,111,Lost
12930,2011-09-22 15:18:00,77,2,415.8,2,2,2,222,At Risk
12931,2011-11-18 12:39:00,21,15,42055.96,4,5,5,455,Loyal
12933,2011-11-15 16:38:00,23,3,607.53,4,3,3,433,Potential Loyal
12935,2011-12-07 17:25:00,1,7,2160.7,5,5,5,555,Champion
12936,2011-11-22 17:32:00,16,4,1063.9,4,4,4,444,Loyal
12937,2011-11-24 15:05:00,14,4,1504.27,4,4,4,444,Loyal
12938,2011-11-14 11:21:00,25,1,114.14,4,1,1,411,Potential Loyal
12939,2011-10-06 14:33:00,63,8,11581.8,3,5,5,355,Loyal
12940,2011-10-16 12:09:00,54,2,899.69,3,2,3,323,Potential Loyal
12942,2011-07-31 14:39:00,130,3,675.6,2,3,3,233,At Risk
12944,2011-11-04 11:04:00,35,2,604.51,3,2,3,323,Potential Loyal
12945,2011-02-24 14:15:00,287,1,462.95,1,1,2,112,Lost
12947,2011-07-19 10:06:00,143,6,1603.99,2,5,4,254,At Risk
12948,2011-11-23 17:10:00,15,7,2064.95,4,5,5,455,Loyal
12949,2011-11-09 11:25:00,30,8,4167.22,4,5,5,455,Loyal
12950,2011-12-07 13:17:00,1,3,1843.0,5,3,4,534,Potential Loyal
12951,2011-12-01 12:14:00,8,6,1064.07,5,5,4,554,Champion
12952,2011-12-04 10:35:00,5,4,1387.79,5,4,4,544,Loyal
12953,2011-11-30 09:24:00,9,1,329.85,5,1,2,512,Potential Loyal
12955,2011-12-08 16:29:00,0,11,4757.16,5,5,5,555,Champion
12956,2011-02-06 16:08:00,305,1,108.07,1,1,1,111,Lost
12957,2011-11-30 09:53:00,9,8,4017.54,5,5,5,555,Champion
12962,2011-12-02 15:55:00,6,2,266.39,5,2,2,522,Potential Loyal
12963,2011-12-01 12:55:00,7,8,1856.63,5,5,4,554,Champion
12965,2011-09-11 15:31:00,88,1,769.8100000000001,2,1,3,213,Lost
12966,2011-11-30 12:38:00,9,1,160.18,5,1,1,511,Potential Loyal
12967,2010-12-16 19:10:00,357,2,1660.9,1,2,4,124,At Risk
12968,2011-08-19 15:44:00,111,1,135.95,2,1,1,211,Lost
12970,2011-12-02 14:30:00,6,4,405.47,5,4,2,542,Loyal
12971,2011-12-06 12:20:00,3,86,11189.91,5,5,5,555,Champion
12974,2011-05-26 09:33:00,197,1,144.8,1,1,1,111,Lost
12976,2011-05-12 09:55:00,211,1,738.6,1,1,3,113,Lost
12977,2011-07-06 16:40:00,155,1,39.239999999999995,2,1,1,211,Lost
12980,2011-07-05 09:34:00,157,9,7374.900000000001,2,5,5,255,At Risk
12981,2011-11-10 12:00:00,29,2,372.21999999999997,4,2,2,422,Potential Loyal
12982,2011-04-11 11:51:00,242,1,390.54,1,1,2,112,Lost
12984,2011-11-21 12:37:00,18,1,97.5,4,1,1,411,Potential Loyal
12985,2011-12-09 10:46:00,0,2,1239.38,5,2,4,524,Potential Loyal
12987,2011-09-27 12:03:00,73,2,558.7,2,2,3,223,At Risk
12988,2011-02-20 14:31:00,291,1,505.82,1,1,3,113,Lost
12989,2011-12-06 15:28:00,2,15,6924.11,5,5,5,555,Champion
12990,2011-11-08 13:01:00,30,3,409.5,4,3,2,432,Potential Loyal
12991,2011-11-16 15:34:00,22,2,503.76,4,2,3,423,Potential Loyal
12993,2011-11-16 15:49:00,22,4,414.76,4,4,2,442,Loyal
12994,2011-12-05 15:43:00,3,3,974.42,5,3,4,534,Potential Loyal
12995,2011-09-15 15:44:00,84,1,211.32,2,1,1,211,Lost
12997,2011-11-17 15:47:00,21,4,1226.89,4,4,4,444,Loyal
12999,2011-05-27 13:24:00,195,3,455.88,1,3,2,132,At Risk
13000,2011-08-25 10:43:00,106,3,534.85,2,3,3,233,At Risk
13001,2011-12-05 14:51:00,3,13,9785.970000000001,5,5,5,555,Champion
13002,2011-01-25 15:18:00,317,1,120.95,1,1,1,111,Lost
13003,2011-08-26 10:50:00,105,3,149.05,2,3,1,231,At Risk
13004,2011-11-28 11:27:00,11,18,5655.91,5,5,5,555,Champion
13005,2011-06-19 10:53:00,173,2,513.7,2,2,3,223,At Risk
13006,2011-10-14 13:49:00,55,1,81.57,3,1,1,311,Potential Loyal
13008,2011-01-20 14:24:00,322,1,229.47,1,1,1,111,Lost
13011,2010-12-02 17:22:00,371,1,50.550000000000004,1,1,1,111,Lost
13012,2011-11-30 13:05:00,8,8,1646.8400000000001,5,5,4,554,Champion
13013,2011-12-08 15:01:00,0,13,4810.9400000000005,5,5,5,555,Champion
13014,2011-11-29 12:27:00,10,10,3466.28,5,5,5,555,Champion
13015,2011-10-17 13:19:00,52,5,3339.64,3,4,5,345,Loyal
13016,2011-09-27 14:08:00,72,3,789.89,2,3,3,233,At Risk
13017,2011-12-02 15:53:00,6,1,204.0,5,1,1,511,Potential Loyal
13018,2011-11-23 13:28:00,15,28,7277.7,4,5,5,455,Loyal
13021,2011-12-05 16:37:00,3,9,2616.38,5,5,5,555,Champion
13023,2011-10-06 16:27:00,63,2,689.9,3,2,3,323,Potential Loyal
13026,2011-12-08 16:58:00,0,5,975.36,5,4,4,544,Loyal
13027,2011-08-18 09:39:00,113,6,6912.0,2,5,5,255,At Risk
13028,2011-11-17 11:10:00,22,2,661.3199999999999,4,2,3,423,Potential Loyal
13029,2011-11-09 09:13:00,30,3,1247.5,4,3,4,434,Potential Loyal
13030,2011-11-28 14:30:00,10,2,752.44,5,2,3,523,Potential Loyal
13032,2011-10-18 15:54:00,51,2,1010.1800000000001,3,2,4,324,Potential Loyal
13033,2010-12-17 14:23:00,356,1,190.55,1,1,1,111,Lost
13034,2011-10-16 12:21:00,54,2,642.77,3,2,3,323,Potential Loyal
13035,2011-09-27 08:57:00,73,2,921.88,2,2,3,223,At Risk
13037,2011-07-24 15:46:00,137,3,881.07,2,3,3,233,At Risk
13038,2011-09-20 14:37:00,79,3,908.46,2,3,3,233,At Risk
13040,2011-12-01 10:38:00,8,2,676.99,5,2,3,523,Potential Loyal
13043,2011-03-11 14:52:00,272,1,516.42,1,1,3,113,Lost
13044,2011-02-21 15:20:00,290,1,560.47,1,1,3,113,Lost
13045,2011-09-01 15:04:00,98,1,305.28000000000003,2,1,2,212,Lost
13046,2011-11-09 08:36:00,30,2,629.31,4,2,3,423,Potential Loyal
13047,2011-11-08 12:06:00,31,10,3237.54,4,5,5,455,Loyal
13048,2011-11-25 13:23:00,13,4,1819.41,4,4,4,444,Loyal
13049,2011-10-06 15:31:00,63,2,656.6800000000001,3,2,3,323,Potential Loyal
13050,2011-11-25 09:18:00,14,17,5836.86,4,5,5,455,Loyal
13052,2011-05-11 14:12:00,211,1,348.15000000000003,1,1,2,112,Lost
13055,2011-09-22 14:26:00,77,3,1214.41,2,3,4,234,At Risk
13058,2011-11-15 12:43:00,24,3,271.40000000000003,4,3,2,432,Potential Loyal
13059,2011-04-04 10:40:00,249,1,183.4,1,1,1,111,Lost
13060,2011-03-31 11:37:00,253,1,307.53000000000003,1,1,2,112,Lost
13061,2011-09-28 16:04:00,71,1,248.61,3,1,1,311,Potential Loyal
13062,2011-06-01 15:12:00,190,1,346.98,1,1,2,112,Lost
13064,2011-11-27 12:31:00,12,4,1105.59,5,4,4,544,Loyal
13065,2010-12-01 16:52:00,372,1,205.86,1,1,1,111,Lost
13066,2011-11-15 12:57:00,23,2,470.8,4,2,2,422,Potential Loyal
13067,2011-09-18 13:38:00,81,1,115.46000000000001,2,1,1,211,Lost
13068,2011-11-29 15:00:00,9,2,344.0,5,2,2,522,Potential Loyal
13069,2011-12-09 08:39:00,0,24,4431.44,5,5,5,555,Champion
13070,2011-05-31 13:45:00,191,1,228.8,1,1,1,111,Lost
13072,2011-03-18 08:12:00,266,1,177.15,1,1,1,111,Lost
13075,2011-08-02 10:19:00,129,1,919.61,2,1,3,213,Lost
13077,2011-12-08 19:24:00,0,4,728.02,5,4,3,543,Loyal
13078,2011-12-06 15:36:00,2,26,12627.94,5,5,5,555,Champion
13079,2011-12-05 16:53:00,3,5,220.10000000000002,5,4,1,541,Loyal
13080,2011-06-13 14:59:00,178,1,58.08,2,1,1,211,Lost
13081,2011-11-28 10:54:00,11,11,28337.38,5,5,5,555,Champion
13082,2011-08-05 16:16:00,125,9,3613.63,2,5,5,255,At Risk
13083,2011-12-05 15:01:00,3,2,303.75,5,2,2,522,Potential Loyal
13085,2011-07-05 12:11:00,157,2,416.08,2,2,2,222,At Risk
13089,2011-12-07 09:02:00,2,97,58762.08,5,5,5,555,Champion
13090,2011-12-01 12:39:00,8,14,8910.82,5,5,5,555,Champion
13091,2011-11-11 15:54:00,27,1,345.82,4,1,2,412,Potential Loyal
13092,2011-09-30 11:18:00,70,5,477.83,3,4,2,342,Loyal
13093,2011-03-09 12:14:00,275,8,7832.47,1,5,5,155,At Risk
13094,2011-11-18 14:07:00,20,12,1927.3200000000002,4,5,4,454,Loyal
13095,2011-09-30 12:03:00,70,1,74.39999999999999,3,1,1,311,Potential Loyal
13097,2011-11-07 10:43:00,32,10,6003.22,4,5,5,455,Loyal
13098,2011-12-08 14:14:00,0,28,28882.44,5,5,5,555,Champion
13099,2011-09-01 17:40:00,98,1,207.36,2,1,1,211,Lost
13101,2011-04-19 14:37:00,233,1,101.19,1,1,1,111,Lost
13102,2011-12-08 12:52:00,0,24,6424.09,5,5,5,555,Champion
13103,2011-10-31 09:38:00,39,1,243.94,3,1,1,311,Potential Loyal
13104,2011-12-06 13:10:00,2,6,1098.48,5,5,4,554,Champion
13106,2011-07-29 15:12:00,132,1,76.5,2,1,1,211,Lost
13107,2011-10-26 14:52:00,43,4,1531.6200000000001,3,4,4,344,Loyal
13108,2010-12-02 10:35:00,372,1,350.06,1,1,2,112,Lost
13109,2011-10-11 10:16:00,59,2,786.54,3,2,3,323,Potential Loyal
13110,2011-11-08 14:30:00,30,7,1488.67,4,5,4,454,Loyal
13113,2011-12-09 12:49:00,0,24,12245.960000000001,5,5,5,555,Champion
13115,2011-11-28 12:38:00,11,4,2294.78,5,4,5,545,Loyal
13116,2011-07-24 14:33:00,137,1,501.14,2,1,3,213,Lost
13117,2011-11-18 12:02:00,21,8,984.91,4,5,4,454,Loyal
13118,2011-11-20 12:46:00,19,5,1197.81,4,4,4,444,Loyal
13120,2011-04-15 10:19:00,238,1,30.6,1,1,1,111,Lost
13121,2011-03-15 16:47:00,268,1,283.73,1,1,2,112,Lost
13122,2011-09-06 15:53:00,93,2,922.39,2,2,3,223,At Risk
13124,2011-09-11 12:45:00,89,3,3756.33,2,3,5,235,At Risk
13126,2011-12-05 10:00:00,4,8,2099.64,5,5,5,555,Champion
13127,2011-09-23 10:26:00,77,1,259.17,2,1,2,212,Lost
13130,2011-09-06 15:30:00,93,1,64.0,2,1,1,211,Lost
13131,2011-11-16 13:21:00,22,3,1073.3,4,3,4,434,Potential Loyal
13132,2011-03-23 12:44:00,261,1,77.3,1,1,1,111,Lost
13133,2011-03-11 10:31:00,273,2,109.8,1,2,1,121,At Risk
13134,2011-09-15 10:35:00,85,4,1793.58,2,4,4,244,At Risk
13135,2011-05-27 10:52:00,196,1,3096.0,1,1,5,115,Big Spender
13136,2011-10-14 13:41:00,55,5,2607.61,3,4,5,345,Loyal
13137,2011-11-29 12:09:00,10,8,3603.29,5,5,5,555,Champion
13138,2011-11-17 16:51:00,21,6,962.39,4,5,4,454,Loyal
13139,2011-11-23 13:54:00,15,7,5064.9400000000005,4,5,5,455,Loyal
13140,2011-08-23 15:33:00,107,3,422.47,2,3,2,232,At Risk
13141,2011-09-16 09:54:00,84,5,2388.75,2,4,5,245,At Risk
13142,2011-11-20 16:07:00,18,1,307.09000000000003,4,1,2,412,Potential Loyal
13144,2011-01-11 11:15:00,332,1,110.95,1,1,1,111,Lost
13145,2011-10-31 12:45:00,39,4,618.52,3,4,3,343,Loyal
13146,2011-11-13 15:29:00,25,1,228.91,4,1,1,411,Potential Loyal
13147,2011-11-29 13:59:00,9,4,712.8,5,4,3,543,Loyal
13148,2011-11-10 15:23:00,28,12,3683.26,4,5,5,455,Loyal
13149,2011-11-25 13:09:00,13,4,1676.06,4,4,4,444,Loyal
13151,2011-02-17 12:29:00,295,1,1257.8700000000001,1,1,4,114,Lost
13153,2011-12-04 12:14:00,5,1,486.22,5,1,2,512,Potential Loyal
13155,2011-11-06 15:41:00,32,4,971.76,4,4,4,444,Loyal
13157,2011-10-21 13:50:00,48,4,1741.22,3,4,4,344,Loyal
13158,2011-09-06 11:58:00,94,4,1201.06,2,4,4,244,At Risk
13159,2011-12-01 11:20:00,8,4,1429.35,5,4,4,544,Loyal
13160,2011-11-17 13:07:00,21,1,91.8,4,1,1,411,Potential Loyal
13161,2011-01-30 14:03:00,312,1,112.75,1,1,1,111,Lost
13162,2011-08-09 15:59:00,121,4,1688.29,2,4,4,244,At Risk
13165,2011-10-24 15:05:00,45,2,1021.48,3,2,4,324,Potential Loyal
13166,2011-03-01 15:16:00,282,1,417.2,1,1,2,112,Lost
13167,2011-11-21 12:24:00,18,4,791.33,4,4,3,443,Loyal
13168,2011-11-03 12:56:00,35,4,1299.59,3,4,4,344,Loyal
13169,2011-10-07 12:11:00,63,2,712.88,3,2,3,323,Potential Loyal
13170,2011-11-13 12:19:00,26,1,108.81,4,1,1,411,Potential Loyal
13171,2011-11-18 10:27:00,21,3,468.41,4,3,2,432,Potential Loyal
13173,2011-12-05 15:51:00,3,2,353.65000000000003,5,2,2,522,Potential Loyal
13174,2011-11-23 14:35:00,15,3,2742.82,4,3,5,435,Potential Loyal
13176,2011-10-24 15:43:00,45,1,481.49,3,1,2,312,Potential Loyal
13177,2011-10-06 09:56:00,64,1,282.45,3,1,2,312,Potential Loyal
13178,2011-11-13 16:14:00,25,11,5725.47,4,5,5,455,Loyal
13182,2011-10-25 13:46:00,44,1,121.18,3,1,1,311,Potential Loyal
13183,2011-12-02 10:30:00,7,9,3957.78,5,5,5,555,Champion
13184,2011-11-25 12:02:00,14,10,1668.95,4,5,4,454,Loyal
13185,2011-03-17 11:56:00,267,1,71.4,1,1,1,111,Lost
13186,2011-10-31 11:40:00,39,3,1575.89,3,3,4,334,Loyal
13187,2011-01-06 18:57:00,336,1,236.02,1,1,1,111,Lost
13188,2011-11-28 15:28:00,10,1,114.6,5,1,1,511,Potential Loyal
13189,2011-11-21 10:39:00,18,2,260.68,4,2,2,422,Potential Loyal
13192,2011-09-05 14:13:00,94,2,911.94,2,2,3,223,At Risk
13193,2011-10-09 14:30:00,60,1,112.08,3,1,1,311,Potential Loyal
13194,2011-07-27 09:01:00,135,1,60.7,2,1,1,211,Lost
13196,2011-11-28 13:54:00,10,4,1797.78,5,4,4,544,Loyal
13198,2011-11-29 15:17:00,9,6,3401.2400000000002,5,5,5,555,Champion
13199,2011-12-06 12:30:00,3,38,9817.12,5,5,5,555,Champion
13200,2011-11-20 15:35:00,18,4,870.09,4,4,3,443,Loyal
13203,2011-11-30 10:45:00,9,4,869.46,5,4,3,543,Loyal
13207,2011-11-24 14:52:00,14,2,250.26000000000002,4,2,2,422,Potential Loyal
13208,2011-10-12 09:54:00,58,6,1217.65,3,5,4,354,Loyal
13209,2011-11-09 13:54:00,29,8,5891.61,4,5,5,455,Loyal
13210,2011-09-07 08:18:00,93,1,353.48,2,1,2,212,Lost
13211,2011-11-29 14:43:00,9,3,1095.42,5,3,4,534,Potential Loyal
13212,2011-11-20 12:40:00,19,3,786.83,4,3,3,433,Potential Loyal
13213,2011-10-14 11:42:00,56,5,1520.58,3,4,4,344,Loyal
13216,2011-03-17 12:18:00,267,1,333.74,1,1,2,112,Lost
13217,2011-08-09 15:32:00,121,3,533.98,2,3,3,233,At Risk
13218,2011-08-04 16:59:00,126,1,62.64,2,1,1,211,Lost
13220,2011-09-22 13:38:00,77,4,819.2900000000001,2,4,3,243,At Risk
13221,2011-04-13 16:58:00,239,2,847.41,1,2,3,123,At Risk
13223,2011-05-23 13:03:00,199,2,163.2,1,2,1,121,At Risk
13224,2011-10-10 14:55:00,59,2,2155.95,3,2,5,325,Big Spender
13225,2011-12-06 13:29:00,2,7,6463.84,5,5,5,555,Champion
13226,2011-03-11 14:35:00,272,1,108.21000000000001,1,1,1,111,Lost
13227,2011-05-22 11:47:00,201,1,257.7,1,1,2,112,Lost
13228,2011-09-19 14:28:00,80,1,358.0,2,1,2,212,Lost
13229,2011-04-28 12:07:00,225,1,160.95,1,1,1,111,Lost
13230,2011-12-05 16:03:00,3,14,2755.63,5,5,5,555,Champion
13232,2011-11-27 10:39:00,12,7,1328.35,5,5,4,554,Champion
13233,2011-09-26 13:25:00,73,2,605.12,2,2,3,223,At Risk
13235,2011-05-11 17:13:00,211,1,1031.07,1,1,4,114,Lost
13236,2011-11-15 12:50:00,24,2,744.85,4,2,3,423,Potential Loyal
13238,2011-11-22 15:37:00,16,4,700.73,4,4,3,443,Loyal
13239,2011-03-23 10:25:00,261,1,329.56,1,1,2,112,Lost
13240,2011-09-04 14:08:00,95,4,663.65,2,4,3,243,At Risk
13242,2011-08-19 12:53:00,111,3,270.40000000000003,2,3,2,232,At Risk
13243,2011-05-20 13:14:00,202,1,585.12,1,1,3,113,Lost
13244,2011-09-08 11:46:00,92,1,121.74000000000001,2,1,1,211,Lost
13245,2011-10-20 11:40:00,50,1,430.5,3,1,2,312,Potential Loyal
13246,2011-11-21 16:50:00,17,6,1961.52,4,5,4,454,Loyal
13247,2011-11-22 10:59:00,17,4,501.12,4,4,3,443,Loyal
13248,2011-08-07 12:40:00,124,2,465.68,2,2,2,222,At Risk
13249,2011-09-08 13:26:00,91,3,711.41,2,3,3,233,At Risk
13253,2011-07-06 10:09:00,156,2,1030.4,2,2,4,224,At Risk
13255,2011-11-30 13:14:00,8,2,399.51,5,2,2,522,Potential Loyal
13258,2011-11-28 09:31:00,11,3,672.83,5,3,3,533,Potential Loyal
13259,2011-10-09 10:48:00,61,1,283.18,3,1,2,312,Potential Loyal
13260,2011-10-09 13:21:00,60,1,557.62,3,1,3,313,Potential Loyal
13261,2011-03-16 12:22:00,268,2,944.1,1,2,4,124,At Risk
13262,2011-03-21 15:06:00,262,1,200.29,1,1,1,111,Lost
13263,2011-12-08 13:59:00,0,35,7436.93,5,5,5,555,Champion
13265,2011-10-17 15:02:00,52,5,2092.66,3,4,5,345,Loyal
13266,2011-11-28 14:39:00,10,12,3834.2599999999998,5,5,5,555,Champion
13267,2011-12-07 11:12:00,2,19,4521.49,5,5,5,555,Champion
13268,2011-11-22 11:51:00,17,11,3174.75,4,5,5,455,Loyal
13269,2011-12-08 14:53:00,0,15,5343.28,5,5,5,555,Champion
13270,2010-12-08 14:53:00,365,1,590.0,1,1,3,113,Lost
13271,2011-11-02 14:31:00,36,1,211.49,3,1,1,311,Potential Loyal
13272,2011-11-08 14:00:00,30,2,276.56,4,2,2,422,Potential Loyal
13273,2011-08-18 14:02:00,112,1,138.98,2,1,1,211,Lost
13276,2011-10-07 12:44:00,63,2,590.9300000000001,3,2,3,323,Potential Loyal
13277,2011-11-24 09:21:00,15,4,258.4,4,4,2,442,Loyal
13278,2011-10-30 11:49:00,40,1,542.73,3,1,3,313,Potential Loyal
13279,2011-09-22 17:24:00,77,1,137.75,2,1,1,211,Lost
13280,2011-08-09 13:14:00,121,3,798.46,2,3,3,233,At Risk
13282,2011-11-21 15:33:00,17,3,1132.14,4,3,4,434,Potential Loyal
13283,2011-10-11 09:50:00,59,2,93.66,3,2,1,321,Potential Loyal
13284,2011-01-13 09:23:00,330,1,201.19,1,1,1,111,Lost
13285,2011-11-16 13:19:00,22,4,2709.12,4,4,5,445,Loyal
13291,2011-07-07 10:36:00,155,1,361.11,2,1,2,212,Lost
13292,2011-11-01 10:04:00,38,2,578.94,3,2,3,323,Potential Loyal
13294,2011-06-03 08:54:00,189,2,873.74,1,2,3,123,At Risk
13295,2010-12-15 11:21:00,359,1,201.20000000000002,1,1,1,111,Lost
13296,2011-07-25 13:46:00,136,1,87.4,2,1,1,211,Lost
13297,2011-12-02 09:32:00,7,4,2089.85,5,4,5,545,Loyal
13298,2011-12-08 13:11:00,0,1,360.0,5,1,2,512,Potential Loyal
13299,2011-03-16 12:55:00,267,1,142.5,1,1,1,111,Lost
13300,2011-06-23 13:09:00,168,1,371.89,2,1,2,212,Lost
13301,2011-08-28 11:25:00,103,4,618.09,2,4,3,243,At Risk
13302,2011-07-07 17:56:00,154,1,63.75,2,1,1,211,Lost
13304,2010-12-23 14:35:00,350,1,300.42,1,1,2,112,Lost
13305,2011-12-05 15:15:00,3,10,2000.86,5,5,4,554,Champion
13307,2011-08-11 17:14:00,119,1,15.0,2,1,1,211,Lost
